"","Duo.colon.ratio","Jej.colon.ratio","Ile.colon.ratio"
"1",2.22739385485209,49.7636410783101,12.6885816515964
"2",0.678447639415787,0.930800224643749,2.87911457490139
"3",1.76839293299894,36.0008274487677,7.2939722145045
"4",1.56351341454085,0.820303162673681,0.801714025485962
"5",3.01085184059198,16.7114958636825,1.92554345421816
"6",0.931356079009821,0.469527886725487,0.70115328590444
"7",0.623889819698261,2.05229363452453,2.69740893239421
"8",3.87384544263638,37.2582258480266,9.37919853442621
"9",0.757394829260527,0.871368928156772,3.03883795239408
"10",1.57425837546404,15.8562278138599,12.4339601247478
"11",0.310821135077404,0.0429196880746428,0.129559802132203
"12",1.07369073529402,1.02753860647636,0.891530599891621
"13",1.61364806544329,9.64396114269692,2.22373139135073
"14",1.40382586455194,20.6261078951978,26.221667479348
"15",0.753954735821689,1.76881523429565,2.55207651109037
"16",2.00595408885288,17.580037760259,15.5712113395899
"17",2.73945828932249,4.59071269403445,5.40651278073995
"18",2.58348321737932,2.46697419251173,3.16322455590336
"19",0.410308796505917,0.129650674091556,0.39764800635006
"20",0.268969466163362,0.118969044980388,0.519157209219023
"21",0.740109417512038,0.908510572263564,0.875148400345019
"22",1.34097523216502,1.144437132442,2.3208246975136
"23",2.33889118588119,1.87122981304062,2.07134913853101
"24",6.14043913289029,71.1978816577556,39.6055920502753
"25",1.8009967545902,1.61675827017371,1.96458451972321
"26",2.08131032240138,3.89998509378404,1.07811806259071
"27",1.09511251105671,2.77185910639609,1.7361988656093
"28",1.66450209002341,13.7801827129838,6.43473513149965
"29",0.824931939482379,1.50269379277495,1.0043649808187
"30",4.60108957809053,72.7212389783269,20.0315813408295
"31",2.32519609868843,3.64803810971038,3.41106856842121
"32",2.01999936198067,1.45587813073721,1.21351685196472
"33",0.765516007794009,0.373892275849362,0.444123580637232
"34",5.19151771447509,31.5564172146229,15.2107568584003
"35",1.08514705614004,2.55579379676884,2.9657398335147
"36",3.75966396077365,12.6281074833089,8.66063219979474
"37",0.777197641817089,1.94502122050054,5.03665638306633
"38",1.07098887887564,0.715324477592027,0.71759624834384
"39",0.458837317265206,0.241043345755289,0.869093237407895
"40",3.21963898960532,40.4783681404872,9.32548751328501
"41",0.207897324220508,0.181570918770524,0.636343195526812
"42",1.03234907116484,1.38440768060993,8.42963173620426
"43",1.38980141187035,4.01819112288438,11.014778580434
"44",2.12741939036718,5.71178367702483,12.6764846251987
"45",0.380547411682242,0.122543762209707,0.209806552250851
"46",1.15156361139072,2.01129032263307,5.61080873732589
"47",2.06032216920281,7.60922158951258,1.84766015436446
"48",1.0495297754284,4.47341355090216,2.21901263205817
"49",0.605190086410892,2.17236892488707,2.47697577016646
"50",0.901857490108794,4.674814300687,1.1928335929737
"51",0.30448101726352,1.92698590042568,1.64824452860924
"52",2.20625983096607,4.29421593748776,5.95121287487239
"53",3.51074862200039,78.348667710521,24.1599039343301
"54",4.35328323635389,38.4758616816789,9.54760443478187
"55",1.31931557405196,1.16128107880947,0.519100252404988
"56",0.898713784537541,0.61926871131541,0.311831553313579
"57",1.04575331096851,4.2077979413799,4.41078750173984
"58",4.46136141656408,16.986177246831,14.6180071228721
"59",0.68225230664852,0.397380492480189,0.427886519743393
"60",1.80662027529798,7.15157790109629,6.77170678596808
"61",4.15693131954513,21.8812766080594,4.82166556915298
"62",3.56401263530183,35.9642340149043,12.9568059470446
"63",1.03591310382594,4.43279623033661,6.12416506950787
"64",0.620619694969002,0.242345283141264,0.0955279181767224
"65",0.596459817448106,0.564771461901231,0.867370234445838
"66",0.363376562541692,0.450764277824229,0.775001456813954
"67",7.7368930096452,10.5035008492757,11.465130842876
"68",0.918809514484976,4.26806482928844,1.47694477884793
